FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1459278|Royalton Hill|Summit|VT|50|Windsor|027|434713N|0723410W|43.787012|-72.5695429|||||448|1470|South Royalton|10/29/1980|
1459288|Russ Hill|Summit|VT|50|Windsor|027|435029N|0723250W|43.841456|-72.5473213|||||449|1473|South Royalton|10/29/1980|
1459292|Russell Hill|Summit|VT|50|Rutland|021|433326N|0724818W|43.5572915|-72.8051012|||||771|2529|Killington Peak|10/29/1980|
1459311|Saint Albans Hill|Summit|VT|50|Franklin|011|444630N|0730555W|44.7750462|-73.098749|||||276|906|Saint Albans|10/29/1980|
1459326|Saint George Hill|Summit|VT|50|Addison|001|435922N|0731633W|43.9895028|-73.2759526|||||107|351|Bridport|10/29/1980|
1459352|Salem Hill|Summit|VT|50|Orleans|019|445558N|0720902W|44.9328247|-72.1506563|||||445|1460|Newport|10/29/1980|
1459360|Sand Hill|Summit|VT|50|Franklin|011|443938N|0725702W|44.6606053|-72.9506906|||||258|846|Gilson Mountain|10/29/1980|
1459374|Sargent Hill|Summit|VT|50|Rutland|021|432030N|0731009W|43.3417401|-73.1692735|||||328|1076|Pawlet|10/29/1980|
1459375|Sargent Hill|Summit|VT|50|Rutland|021|434301N|0730821W|43.7170092|-73.1392778|||||412|1352|Bomoseen|10/29/1980|
1459376|Sargent Hill|Summit|VT|50|Windsor|027|434744N|0721750W|43.7956251|-72.2973141|||||360|1181|South Strafford|10/29/1980|
1459379|Savage Hill|Summit|VT|50|Windsor|027|434141N|0722232W|43.6947922|-72.375648|||||389|1276|Quechee|10/29/1980|
1459394|Saxon Hill|Summit|VT|50|Chittenden|007|442918N|0730124W|44.488384|-73.0234596|||||290|951|Essex Junction|10/29/1980|
1459432|Scott Hill|Summit|VT|50|Windsor|027|433324N|0722938W|43.556737|-72.4939813|||||472|1549|Hartland|10/29/1980|
1459438|Scove Hill|Summit|VT|50|Addison|001|435518N|0731212W|43.9217271|-73.2034497|||||153|502|Cornwall|10/29/1980|
1459441|Seaver Hill|Summit|VT|50|Windsor|027|434103N|0722815W|43.684236|-72.4709274|||||588|1929|Quechee|10/29/1980|
1459444|Seeley Hill|Summit|VT|50|Lamoille|015|443840N|0724859W|44.6444946|-72.8165161|||||222|728|Jeffersonville|10/29/1980|
1459461|Sharps Hill|Summit|VT|50|Orleans|019|443729N|0721837W|44.6247738|-72.3103829|||||639|2096|Caspian Lake|10/29/1980|
1459464|Shattuck Hill|Summit|VT|50|Orleans|019|445806N|0720927W|44.9683797|-72.1576009|||||383|1257|Newport|10/29/1980|
1459466|Shaw Hill|Summit|VT|50|Windsor|027|435002N|0723738W|43.8339555|-72.6273235|||||318|1043|Bethel|10/29/1980|
1459471|Shedd Hill|Summit|VT|50|Windsor|027|433121N|0723500W|43.5225703|-72.5834277|||||656|2152|Woodstock South|10/29/1980|
1459473|Sheddsville Hill|Summit|VT|50|Windsor|027|432857N|0723021W|43.482571|-72.5059249|||||441|1447|Cavendish|10/29/1980|
1459484|Sheldon Hill|Summit|VT|50|Franklin|011|445233N|0725318W|44.8758795|-72.8884676|||||271|889|Sheldon Springs|10/29/1980|
1459487|Sheldrick Hill|Summit|VT|50|Rutland|021|434015N|0732329W|43.6708974|-73.3915037|||||190|623|Putnam|10/29/1980|
1459495|Shingle Hill|Summit|VT|50|Franklin|011|450022N|0725301W|45.0061547|-72.8837439|||||214|702|Sheldon Springs OE N|10/29/1980|
1459498|Shonya Hill|Summit|VT|50|Caledonia|005|443147N|0715834W|44.5297779|-71.9762063|||||464|1522|Burke Mountain|10/29/1980|
1459504|Signal Hill|Summit|VT|50|Windham|025|431000N|0722930W|43.1667439|-72.4917556|||||380|1247|Bellows Falls|10/29/1980|
1459505|Signal Hill|Summit|VT|50|Rutland|021|434740N|0731103W|43.7945072|-73.1842801|||||328|1076|Sudbury|10/29/1980|
1459514|Simonds Hill|Summit|VT|50|Rutland|021|432359N|0731133W|43.3997941|-73.1926075|||||366|1201|Wells|10/29/1980|
1459519|Simpson Hill|Summit|VT|50|Caledonia|005|444016N|0720852W|44.6711623|-72.1478783|||||601|1972|Crystal Lake|10/29/1980|
1459521|Single Hill|Summit|VT|50|Rutland|021|432508N|0731059W|43.4189603|-73.183163|||||354|1161|Wells|10/29/1980|
1459523|Sisson Hill|Summit|VT|50|Addison|001|435255N|0731945W|43.8820042|-73.3292849|||||160|525|Bridport|10/29/1980|
1459530|Slack Hill|Summit|VT|50|Windsor|027|433243N|0724103W|43.5453475|-72.6842642|||||662|2172|Plymouth|10/29/1980|
1459555|Snow Hill|Summit|VT|50|Essex|009|444804N|0713722W|44.8011598|-71.6228666|||||551|1808|Tinkerville|10/29/1980|
1459591|South Hill|Summit|VT|50|Chittenden|007|443021N|0725540W|44.5058845|-72.9279028|||||473|1552|Underhill|10/29/1980|
1459597|South Maid Hill|Summit|VT|50|Caledonia|005|443447N|0721149W|44.5797752|-72.197046|||||594|1949|Stannard|10/29/1980|
1459633|Spaulding Hill|Summit|VT|50|Rutland|021|433122N|0730801W|43.5228468|-73.1337187|||||482|1581|Poultney|10/29/1980|
1459634|Spaulding Hill|Summit|VT|50|Orange|017|435706N|0721134W|43.9517341|-72.1928694|||||511|1676|Fairlee|10/29/1980|
1459637|Spencer Hill|Summit|VT|50|Essex|009|444629N|0713753W|44.7747713|-71.631478|||||438|1437|Bloomfield|10/29/1980|
1459642|Spooner Hill|Summit|VT|50|Rutland|021|434833N|0730945W|43.8092295|-73.1626134|||||233|764|Sudbury|10/29/1980|
1459645|Sprague Hill|Summit|VT|50|Windsor|027|434131N|0722109W|43.6920146|-72.352592|||||386|1266|Hanover|10/29/1980|
1459647|Spring Hill|Summit|VT|50|Windham|025|431102N|0723816W|43.1839654|-72.6378706|||||527|1729|Windham|10/29/1980|
1459666|Stanhope Hill|Summit|VT|50|Grand Isle|013|445405N|0732037W|44.9014294|-73.3437439|||||51|167|Rouses Point|10/29/1980|
1459676|Star Hill|Summit|VT|50|Windsor|027|432552N|0723442W|43.4311829|-72.5784265|||||537|1762|Cavendish|10/29/1980|
1459689|Steadman Hill|Summit|VT|50|Windsor|027|431826N|0724014W|43.3072962|-72.6706501|||||702|2303|Andover|10/29/1980|
1459709|Stewart Hill|Summit|VT|50|Chittenden|007|443419N|0725826W|44.5719947|-72.9740194|||||486|1594|Underhill|10/29/1980|
1459711|Stickney Hill|Summit|VT|50|Windham|025|424647N|0724843W|42.7798046|-72.8120403|||||526|1726|Jacksonville|10/29/1980|
1459718|Still Hill|Summit|VT|50|Orleans|019|444314N|0721309W|44.7206054|-72.2192694|||||516|1693|Crystal Lake|10/29/1980|
1459729|Stone Hill|Summit|VT|50|Windsor|027|434610N|0722133W|43.7695138|-72.3592595|||||484|1588|South Strafford|10/29/1980|
1459739|Stony Hill|Summit|VT|50|Rutland|021|434859N|0731010W|43.8164515|-73.1695581|||||254|833|Sudbury|10/29/1980|
1459740|Stony Hill|Summit|VT|50|Orleans|019|444903N|0721902W|44.817548|-72.3173279|||||305|1001|Irasburg|10/29/1980|
1459752|Strawberry Hill|Summit|VT|50|Orleans|019|445039N|0723001W|44.8442139|-72.5003897|||||638|2093|Hazens Notch|10/29/1980|
1459767|Sugar Hill|Summit|VT|50|Caledonia|005|442917N|0715642W|44.4881124|-71.9450942|||||468|1535|Concord|10/29/1980|
1459768|Sugar Hill|Summit|VT|50|Caledonia|005|443035N|0715549W|44.5097785|-71.9303718|||||622|2041|Burke Mountain|10/29/1980|
1459769|Sugar Hill|Summit|VT|50|Caledonia|005|444042N|0715323W|44.6783852|-71.8898167|||||444|1457|West Burke|10/29/1980|
1459770|Sugar Hill|Summit|VT|50|Orleans|019|445353N|0720807W|44.898103|-72.1353781|||||466|1529|Newport|10/29/1980|
1459786|Sunset Hill|Summit|VT|50|Lamoille|015|442758N|0724019W|44.466165|-72.6720615|||||332|1089|Stowe|10/29/1980|
1459803|Swearing Hill|Summit|VT|50|Bennington|003|430819N|0731324W|43.1386879|-73.2234414|||||638|2093|West Rupert|10/29/1980|
1459807|Taber Hill|Summit|VT|50|Lamoille|015|442726N|0724029W|44.4572763|-72.6748392|||||376|1234|Stowe|10/29/1980|
1459812|Tadmer Hill|Summit|VT|50|Rutland|021|432355N|0730818W|43.3986831|-73.13844|||||462|1516|Wells|10/29/1980|
1459822|Taplin Hill|Summit|VT|50|Orange|017|440227N|0721448W|44.040899|-72.246761|||||431|1414|East Corinth|10/29/1980|
1459832|Teago Hill|Summit|VT|50|Windsor|027|433948N|0723154W|43.6634024|-72.5317618|||||370|1214|Woodstock North|10/29/1980|
1459838|Terrill Hill|Summit|VT|50|Lamoille|015|443506N|0723806W|44.5850517|-72.6351173|||||353|1158|Sterling Mountain|10/29/1980|
1459839|Texas Hill|Summit|VT|50|Chittenden|007|442114N|0730318W|44.3539422|-73.0551234|||||471|1545|Hinesburg|10/29/1980|
1459898|Thistle Hill|Summit|VT|50|Windsor|027|434144N|0722848W|43.6956247|-72.4800944|||||598|1962|Quechee|10/29/1980|
1459902|Thresher Hill|Summit|VT|50|Orange|017|440033N|0724254W|44.0092306|-72.7151079|||||627|2057|Roxbury|10/29/1980|
1459911|Tinkham Hill|Summit|VT|50|Windsor|027|433137N|0722511W|43.5270153|-72.4198138|||||355|1165|Hartland|10/29/1980|
1459920|Todd Hill|Summit|VT|50|Essex|009|445522N|0713353W|44.9228249|-71.5648089|||||584|1916|Monadnock Mountain|10/29/1980|
1459921|Tolles Hill|Summit|VT|50|Windsor|027|432122N|0723045W|43.3561845|-72.5125906|||||270|886|Chester|10/29/1980|
1459926|Toot Hill|Summit|VT|50|Caledonia|005|443036N|0720345W|44.5100556|-72.0625974|||||476|1562|Lyndonville|10/29/1980|
1459927|Toothaker Hill|Summit|VT|50|Lamoille|015|443452N|0723133W|44.5811632|-72.5259455|||||402|1319|Bridport|08/27/2002|
1459930|Totman Hill|Summit|VT|50|Windsor|027|434054N|0723254W|43.6817355|-72.5484293|||||468|1535|Woodstock North|10/29/1980|
1459934|Town Farm Hill|Summit|VT|50|Windsor|027|433227N|0722625W|43.540904|-72.4403696|||||274|899|Hartland|10/29/1980|
1459935|Town Farm Hill|Summit|VT|50|Orange|017|440538N|0720552W|44.0939535|-72.097869|||||294|965|Newbury|10/29/1980|
1459936|Town Hill|Summit|VT|50|Rutland|021|432142N|0730956W|43.3617396|-73.1656625|||||390|1280|Pawlet|10/29/1980|
1459937|Town Hill|Summit|VT|50|Rutland|021|433219N|0731156W|43.5386795|-73.1989975|||||321|1053|Poultney|10/29/1980|
1459948|Trip Hill|Summit|VT|50|Orleans|019|445100N|0715738W|44.8500485|-71.9606518|||||527|1729|Island Pond|10/29/1980|
1459957|Trow Hill|Summit|VT|50|Washington|023|441132N|0722752W|44.1922836|-72.464548|||||367|1204|Barre East|10/29/1980|
1459964|Tunbridge Hill|Summit|VT|50|Orange|017|435622N|0723057W|43.9395105|-72.5159336|||||575|1886|Randolph Center|10/29/1980|
1459966|Turkey Hill|Summit|VT|50|Washington|023|440902N|0723804W|44.150617|-72.6345533|||||554|1818|Northfield|10/29/1980|
1459980|Umbrella Hill|Summit|VT|50|Lamoille|015|443803N|0723018W|44.6342178|-72.5051113|||||497|1631|Eden|10/29/1980|
1460007|Vail Hill|Summit|VT|50|Caledonia|005|443159N|0720154W|44.5331109|-72.0317632|||||349|1145|Lyndonville|10/29/1980|
1460017|Verdun Hill|Summit|VT|50|Windsor|027|433138N|0722939W|43.5272927|-72.4942586|||||391|1283|Hartland|10/29/1980|
1460034|Wainwright Hill|Summit|VT|50|Addison|001|435722N|0730827W|43.9561718|-73.1409494|||||153|502|Cornwall|10/29/1980|
1460050|Wallace Hill|Summit|VT|50|Orange|017|440759N|0720426W|44.1331195|-72.0739803|||||414|1358|Woodsville|10/29/1980|
1460054|Walnut Hill|Summit|VT|50|Bennington|003|431016N|0731409W|43.1711877|-73.2359415|||||479|1572|West Rupert|10/29/1980|
1460055|Walnut Hill|Summit|VT|50|Rutland|021|432240N|0730657W|43.3778503|-73.1159395|||||480|1575|Middletown Springs|10/29/1980|
1460062|Wardner Hill|Summit|VT|50|Windsor|027|432930N|0723159W|43.4917375|-72.533148|||||490|1608|Cavendish|10/29/1980|
1460066|Warner Hill|Summit|VT|50|Lamoille|015|443624N|0724914W|44.6067174|-72.8206817|||||369|1211|Mount Mansfield|10/29/1980|
1460067|Warner Hill|Summit|VT|50|Lamoille|015|443926N|0725036W|44.6572722|-72.8434625|||||343|1125|Jeffersonville|10/29/1980|
1460068|Warner Hill|Summit|VT|50|Orleans|019|445904N|0722456W|44.9844897|-72.4156653|||||306|1004|North Troy|10/29/1980|
1460088|Weaver Hill|Summit|VT|50|Windsor|027|432844N|0724024W|43.4789596|-72.6734296|||||586|1923|Ludlow|10/29/1980|
1460097|Weeden Hill|Summit|VT|50|Windsor|027|433112N|0722646W|43.5200708|-72.4462028|||||403|1322|Hartland|10/29/1980|
1460100|Wellington Hill|Summit|VT|50|Windham|025|430458N|0722914W|43.0828567|-72.487311|||||313|1027|Walpole|10/29/1980|
1460108|Wesson Hill|Summit|VT|50|Caledonia|005|441547N|0721321W|44.2631163|-72.2225966|||||546|1791|Peacham|10/29/1980|
1460147|West Hill|Summit|VT|50|Windham|025|424440N|0723446W|42.7445274|-72.5795348|||||287|942|Bernardston|10/29/1980|
1460148|West Hill|Summit|VT|50|Washington|023|441139N|0723209W|44.1942277|-72.5359395|||||390|1280|Barre West|10/29/1980|
1460149|West Hill|Summit|VT|50|Washington|023|442501N|0723546W|44.4169998|-72.5962242|||||695|2280|Mount Worcester|10/29/1980|
1460184|Westinghouse Hill|Summit|VT|50|Windsor|027|434627N|0721735W|43.7742366|-72.2931469|||||367|1204|South Strafford|10/29/1980|
1460208|Whetstone Hill|Summit|VT|50|Windsor|027|432056N|0724101W|43.3489621|-72.6837065|||||599|1965|Andover|10/29/1980|
1460211|Whipstock Hill|Summit|VT|50|Bennington|003|425329N|0731557W|42.8914673|-73.2659427|||||391|1283|Hoosick Falls|10/29/1980|
1460215|Whitcomb Hill|Summit|VT|50|Orange|017|435117N|0722026W|43.8547905|-72.3406495|||||559|1834|South Strafford|10/29/1980|
1460222|White Hill|Summit|VT|50|Orange|017|441107N|0720938W|44.1853404|-72.1606497|||||393|1289|Groton|10/29/1980|
1460239|Whitney Hill|Summit|VT|50|Windsor|027|431548N|0723241W|43.2634084|-72.5448128|||||384|1260|Chester|10/29/1980|
1460240|Whitney Hill|Summit|VT|50|Orange|017|435602N|0722902W|43.9339552|-72.483988|||||415|1362|Chelsea|10/29/1980|
1460242|Wickopee Hill|Summit|VT|50|Windham|025|425405N|0723756W|42.9014702|-72.6323141|||||347|1138|Newfane|10/29/1980|
1460243|Widow Hill|Summit|VT|50|Windsor|027|432522N|0723416W|43.4228498|-72.571204|||||481|1578|Cavendish|10/29/1980|
1460247|Wilcox Hill|Summit|VT|50|Rutland|021|433400N|0725316W|43.5667357|-72.8878812|||||630|2067|Rutland|10/29/1980|
1460248|Wilcox Hill|Summit|VT|50|Rutland|021|434317N|0732044W|43.7214518|-73.3456707|||||203|666|Benson|10/29/1980|
1460249|Wilcox Hill|Summit|VT|50|Orleans|019|445529N|0715944W|44.9247697|-71.9956523|||||591|1939|Morgan Center|10/29/1980|
1460261|Wilkens Hill|Summit|VT|50|Windham|025|424742N|0723859W|42.7950824|-72.6498142|||||393|1289|Governors Mountain|10/29/1980|
1460266|Willey Hill|Summit|VT|50|Orange|017|440919N|0721731W|44.1553407|-72.2920416|||||671|2201|Knox Mountain|10/29/1980|
1460267|Willey Hill|Summit|VT|50|Washington|023|442456N|0724425W|44.4156104|-72.7403966|||||362|1188|Stowe|10/29/1980|
1460270|Williams Hill|Summit|VT|50|Orange|017|435317N|0722521W|43.8881229|-72.4225967|||||591|1939|Chelsea|10/29/1980|
1460271|Williams Hill|Summit|VT|50|Orange|017|440642N|0721533W|44.1117307|-72.2592622|||||511|1676|West Topsham|10/29/1980|
1460289|Wilmouth Hill|Summit|VT|50|Rutland|021|433308N|0725206W|43.5522914|-72.8684361|||||541|1775|Killington Peak|10/29/1980|
1460310|Woodbury Hill|Summit|VT|50|Windsor|027|435035N|0723927W|43.8431219|-72.6576024|||||421|1381|Bethel|10/29/1980|
1460312|Woodchuck Hill|Summit|VT|50|Rutland|021|434745N|0731024W|43.7958962|-73.1734466|||||300|984|Sudbury|10/29/1980|
1460327|Wormwood Hill|Summit|VT|50|Orange|017|435726N|0721439W|43.9572895|-72.2442598|||||459|1506|Fairlee|10/29/1980|
1460337|Yantz Hill|Summit|VT|50|Chittenden|007|442501N|0730310W|44.4169963|-73.0529025|||||342|1122|Essex Junction|10/29/1980|
1460345|Zion Hill|Summit|VT|50|Rutland|021|434110N|0730847W|43.6861765|-73.1464995|||||371|1217|Bomoseen|10/29/1980|
1460346|Turkey Hill|Summit|VT|50|Windsor|027|434534N|0722214W|43.7594096|-72.3705912|||||464|1522|South Strafford|08/27/2002|05/12/2011
1460347|Mutton Hill|Summit|VT|50|Chittenden|007|441904N|0731438W|44.3178297|-73.2440139|||||202|663|Mount Philo|08/27/2002|
1460361|Streeter Hill|Summit|VT|50|Windham|025|424513N|0725220W|42.7536937|-72.8723197|||||672|2205|Jacksonville|01/01/1991|
1460365|Butternut Hill|Summit|VT|50|Orleans|019|444838N|0721438W|44.8106038|-72.2439922|||||451|1480|Orleans|07/01/1989|
1460372|Mead Hill|Summit|VT|50|Orleans|019|445633N|0715949W|44.9425472|-71.9970412|||||567|1860|Morgan Center|04/01/1990|
1460383|Page Hill|Summit|VT|50|Orleans|019|445841N|0715824W|44.9781022|-71.9734298|||||559|1834|Morgan Center|08/27/2002|
1460515|Acton Hill|Summit|VT|50|Windham|025|430711N|0724025W|43.1197999|-72.6737047|||||605|1985|Townshend|10/29/1980|
1460522|Alder Hill|Summit|VT|50|Addison|001|440656N|0725852W|44.115615|-72.9812278|||||460|1509|Lincoln|10/29/1980|
1460526|Allen Hill|Summit|VT|50|Bennington|003|424604N|0730201W|42.7678595|-73.0337133|||||733|2405|Stamford|10/29/1980|
1460536|Austin Hill|Summit|VT|50|Windsor|027|435215N|0724937W|43.8708982|-72.827052|||||695|2280|Rochester|10/29/1980|
1460545|Bald Hill|Summit|VT|50|Addison|001|440833N|0730149W|44.1425583|-73.0303959|||||484|1588|Bristol|10/29/1980|
1460558|Bare Hill|Summit|VT|50|Bennington|003|424508N|0730240W|42.7523039|-73.0445468|||||692|2270|Stamford|10/29/1980|
1460612|Bingham Hill|Summit|VT|50|Bennington|003|425528N|0731416W|42.9245227|-73.2378865|||||227|745|Bennington|10/29/1980|
1460617|Birch Hill|Summit|VT|50|Rutland|021|434751N|0730201W|43.7975646|-73.0337221|||||369|1211|Brandon|10/29/1980|
1460620|Blair Hill|Summit|VT|50|Addison|001|435623N|0725122W|43.9397861|-72.8562209|||||643|2110|Hancock|10/29/1980|
1460628|Blueberry Hill|Summit|VT|50|Rutland|021|434038N|0725747W|43.6772893|-72.9631628|||||501|1644|Chittenden|10/29/1980|
1460674|Buck Hill|Summit|VT|50|Bennington|003|430517N|0731441W|43.0881328|-73.2448311|||||498|1634|Arlington|10/29/1980|
1460681|Burnt Hill|Summit|VT|50|Addison|001|435725N|0725649W|43.9570074|-72.9470568|||||918|3012|Bread Loaf|10/29/1980|
1460690|Button Hill|Summit|VT|50|Rutland|021|432838N|0725500W|43.4772926|-72.9167696|||||645|2116|Wallingford|10/29/1980|
1460705|Carpenter Hill|Summit|VT|50|Bennington|003|424953N|0731255W|42.831468|-73.2153855|||||511|1676|Pownal|10/29/1980|
1460709|Castle Hill|Summit|VT|50|Windham|025|425200N|0725327W|42.8667477|-72.8909319|||||577|1893|Readsboro|10/29/1980|
1460710|Castle Hill|Summit|VT|50|Rutland|021|434513N|0730612W|43.7536755|-73.1034446|||||338|1109|Brandon|10/29/1980|
1460737|Cobb Hill|Summit|VT|50|Addison|001|440159N|0725907W|44.0331169|-72.9853926|||||700|2297|Lincoln|10/29/1980|
1460738|Cobble Hill|Summit|VT|50|Windham|025|431439N|0724621W|43.2442418|-72.7725969|||||594|1949|Londonderry|10/29/1980|
1460739|Cobble Hill|Summit|VT|50|Addison|001|435441N|0725002W|43.9114533|-72.8339975|||||342|1122|Hancock|10/29/1980|
1460747|College Hill|Summit|VT|50|Windham|025|430609N|0724911W|43.1025776|-72.8198198|||||633|2077|Jamaica|10/29/1980|
1460750|Colvin Hill|Summit|VT|50|Rutland|021|432135N|0730218W|43.359795|-73.0384382|||||532|1745|Dorset|10/29/1980|
1460757|Cooper Hill|Summit|VT|50|Windham|025|425702N|0724922W|42.9506357|-72.8228747|||||780|2559|West Dover|10/29/1980|
1460758|Copperas Hill|Summit|VT|50|Rutland|021|432942N|0725206W|43.4950701|-72.8684352|||||550|1804|Mount Holly|10/29/1980|
1460773|Dana Hill|Summit|VT|50|Washington|023|441012N|0725111W|44.1700594|-72.8531711|||||530|1739|Waitsfield|10/29/1980|
1460776|Danby Hill|Summit|VT|50|Rutland|021|432213N|0730156W|43.3703503|-73.032327|||||618|2028|Dorset|10/29/1980|
1460795|Dorset Hill|Summit|VT|50|Bennington|003|431537N|0730158W|43.2603527|-73.0328817|||||847|2779|Dorset|10/29/1980|
1460817|Dutch Hill|Summit|VT|50|Bennington|003|424829N|0730001W|42.808137|-73.0003792|||||808|2651|Stamford|10/29/1980|
1460923|Granite Hill|Summit|VT|50|Rutland|021|432900N|0725342W|43.4834036|-72.8951025|||||528|1732|Wallingford|10/29/1980|
1460931|Green Hill|Summit|VT|50|Rutland|021|432726N|0725749W|43.457293|-72.9637152|||||363|1191|Wallingford|10/29/1980|
1460946|Hagar Hill|Summit|VT|50|Bennington|003|425447N|0730354W|42.9131351|-73.065104|||||842|2762|Woodford|10/29/1980|
1460954|Hammond Hill|Summit|VT|50|Rutland|021|432813N|0724949W|43.4703484|-72.8303783|||||519|1703|Mount Holly|10/29/1980|
1460963|Harmon Hill|Summit|VT|50|Bennington|003|425215N|0730756W|42.8709128|-73.1323278|||||709|2326|Pownal|10/29/1980|
1460971|Hateful Hill|Summit|VT|50|Rutland|021|432820N|0725317W|43.4722927|-72.8881577|||||576|1890|Wallingford|10/29/1980|
1460973|Hawk Hill|Summit|VT|50|Rutland|021|434638N|0730338W|43.7772868|-73.0606665|||||208|682|Brandon|10/29/1980|
1460982|Hedgehog Hill|Summit|VT|50|Rutland|021|432432N|0724806W|43.4089608|-72.8017658|||||696|2283|Mount Holly|10/29/1980|
1460985|Hemlock Hill|Summit|VT|50|Washington|023|441307N|0725352W|44.218669|-72.8978954|||||709|2326|Mount Ellen|10/29/1980|
1460990|Higley Hill|Summit|VT|50|Windham|025|425337N|0724726W|42.8936921|-72.7906512|||||687|2254|West Dover|10/29/1980|
1461019|Jarvis Hill|Summit|VT|50|Bennington|003|424600N|0725628W|42.7667489|-72.9412106|||||459|1506|Readsboro|10/29/1980|
1461026|Jillson Hill|Summit|VT|50|Windham|025|424435N|0725249W|42.7431383|-72.8803753|||||672|2205|Rowe|10/29/1980|
1461030|Johnson Hill|Summit|VT|50|Windham|025|425719N|0725136W|42.9553577|-72.8600981|||||751|2464|West Dover|10/29/1980|
1461045|Kew Hill|Summit|VT|50|Washington|023|440933N|0725139W|44.1592262|-72.8609488|||||587|1926|Waitsfield|10/29/1980|
1461051|Knights Hill|Summit|VT|50|Rutland|021|434730N|0725159W|43.7917325|-72.8664957|||||635|2083|Rochester|10/29/1980|
1461067|Liberty Hill|Summit|VT|50|Rutland|021|434930N|0724836W|43.8250656|-72.8101062|||||483|1585|Rochester|10/29/1980|
1461075|Lion Hill|Summit|VT|50|Rutland|021|435019N|0730500W|43.8386744|-73.083446|||||258|846|Brandon|10/29/1980|
1461094|Long Hill|Summit|VT|50|Rutland|021|434302N|0725843W|43.7172886|-72.9787195|||||532|1745|Chittenden|10/29/1980|
1461121|Mann Hill|Summit|VT|50|Bennington|003|424659N|0731319W|42.783135|-73.2220522|||||430|1411|Pownal|10/29/1980|
1461126|Maple Hill|Summit|VT|50|Bennington|003|425343N|0730534W|42.8953573|-73.0928824|||||816|2677|Woodford|10/29/1980|
1461127|Maple Hill|Summit|VT|50|Bennington|003|425943N|0730857W|42.9953559|-73.1492733|||||524|1719|Bennington|10/29/1980|
1461132|Mason Hill|Summit|VT|50|Bennington|003|424605N|0731215W|42.7681353|-73.2042738|||||502|1647|Pownal|10/29/1980|
1461171|Morgan Hill|Summit|VT|50|Windsor|027|431724N|0724844W|43.2900742|-72.8123206|||||516|1693|Weston|10/29/1980|
1461194|Mundal Hill|Summit|VT|50|Windham|025|430301N|0725148W|43.0503562|-72.863432|||||646|2119|Jamaica|10/29/1980|
1461226|North Hill|Summit|VT|50|Bennington|003|424745N|0725650W|42.7959151|-72.947322|||||656|2152|Readsboro|10/29/1980|
1461235|Norton Hill|Summit|VT|50|Addison|001|441111N|0730029W|44.1864464|-73.0081743|||||618|2028|Bristol|10/29/1980|
1461237|Oak Hill|Summit|VT|50|Addison|001|435157N|0730300W|43.8658966|-73.0501127|||||470|1542|Brandon|10/29/1980|
1461238|Oak Hill|Summit|VT|50|Addison|001|435241N|0730457W|43.8781183|-73.0826135|||||312|1024|East Middlebury|10/29/1980|
1461241|Ober Hill|Summit|VT|50|Windham|025|430430N|0724038W|43.0750786|-72.6773157|||||493|1617|Townshend|10/29/1980|
1461245|Old Sixty Hill|Summit|VT|50|Addison|001|435911N|0725004W|43.9864523|-72.8345547|||||538|1765|Hancock|10/29/1980|
1461256|Parris Hill|Summit|VT|50|Rutland|021|432046N|0730507W|43.3461843|-73.0853832|||||805|2641|Dorset|10/29/1980|
1461260|Peabody Hill|Summit|VT|50|Windsor|027|431930N|0725014W|43.3250735|-72.8373216|||||854|2802|Weston|10/29/1980|
1461279|Pine Hill|Summit|VT|50|Addison|001|435746N|0730411W|43.9628393|-73.0698372|||||415|1362|East Middlebury|10/29/1980|
1461295|Proctor Hill|Summit|VT|50|Rutland|021|432835N|0724618W|43.4764595|-72.7717657|||||665|2182|Mount Holly|10/29/1980|
1461325|Rice Hill|Summit|VT|50|Windham|025|425842N|0724943W|42.978413|-72.8287084|||||894|2933|West Dover|10/29/1980|
1461349|Roger Hill|Summit|VT|50|Rutland|021|432755N|0725151W|43.4653485|-72.8642681|||||491|1611|Mount Holly|10/29/1980|
1461366|Sage Hill|Summit|VT|50|Windham|025|430525N|0725146W|43.0903555|-72.8628765|||||641|2103|Jamaica|10/29/1980|
1461380|Scrub Hill|Summit|VT|50|Bennington|003|424816N|0730628W|42.8045248|-73.1078823|||||889|2917|Stamford|10/29/1980|
1461381|Seager Hill|Summit|VT|50|Rutland|021|434618N|0730659W|43.7717307|-73.1165007|||||242|794|Brandon|10/29/1980|
1461390|Shaw Hill|Summit|VT|50|Rutland|021|434220N|0724704W|43.7056228|-72.7845475|||||828|2717|Pico Peak|10/29/1980|
1461392|Sheep Hill|Summit|VT|50|Bennington|003|424442N|0730638W|42.745081|-73.1106598|||||596|1955|North Adams|10/29/1980|
1461433|South Hill|Summit|VT|50|Rutland|021|434431N|0724821W|43.7420111|-72.8059376|||||668|2192|Pico Peak|10/29/1980|
1461434|South Hill|Summit|VT|50|Windsor|027|434537N|0724740W|43.7603443|-72.7945488|||||630|2067|Rochester|10/29/1980|
